Serial Number,Song Name,Hebrew Date Folder,Singer,Copied Drive ID
70530,מרדכי בן דוד & ישי ריבו - תורה הקדושה,סיון תשפה,סינגלים חדשים,11Dfp7LjxV_g5oNX9QFqxR-xCKC59s2Ml
70531,עמירן דביר - כדיתבין,סיון תשפה,סינגלים חדשים,1VV0hjBFns5tm4El0I1zQlNal2ELFXMtJ
70532,יעקב שלמה גראס & לוי יצחק לייפער - תורה ביסט אזוי זיס,סיון תשפה,סינגלים חדשים,1moNtC3cqMyVCJUYOfLOjc-6bpPXx9emN
70533,רפאל מאיר האלפערט & יששכר גוטמאן - אהבה משולשת,סיון תשפה,סינגלים חדשים,1DvPMIsPgwu07KU2rEUG1Vqfx-888tDAh
70534,הערשי ויינברגר - תנו רבנן,סיון תשפה,סינגלים חדשים,18RhKu2IEjydRBWukH1iVRewdOeP5yuQb
70535,ישיבישיר 7 - ליפא שמעלצר - ניגון עליה לתורה,סיון תשפה,סינגלים חדשים,17CeOePEIpKx7bM9B8GN9_KqkBeCHBghz
70536,ארי היל & שמעון לוי - רוצה לתקן,סיון תשפה,סינגלים חדשים,1imoZ_OmgXyQ8GegrjmGOfNVfda6cdJlQ
70537,אפרים מנדלסון - קראתי בכל לב,סיון תשפה,סינגלים חדשים,1zBPvX3T3Zf-wmyDQifr59OmscYY1zCDc
70538,אברומיש - משכהבבל,סיון תשפה,סינגלים חדשים,13tWCNs84lIsnHo-P9yf7vp8QbSOM94HX
70539,לייזר לוי - עוד ישמע,סיון תשפה,סינגלים חדשים,1dxDL7iysQ3cvaOgIToAmDG0ggQVqFr77
70540,גבי אהרון - בלבב שלם,סיון תשפה,סינגלים חדשים,1LSOjBcRLpqVaXovB7_Bl0RIwNCFReX60
70541,יענקי ברלינגר - אויסגעוועלט,סיון תשפה,סינגלים חדשים,1EVuF53fRomBhRmkxUHnvK_Z7sg2ucsjW
70542,אהר'לע סאמעט - יהא רעוא,סיון תשפה,סינגלים חדשים,1EUXOXkNpGnuY9pVviS2OQv2KOZAsQJFL
70543,משולם גרינברגר - אשריכם,סיון תשפה,סינגלים חדשים,1XZz1cNNR0i7O3h_SWzPENOFls8jJY9Dr
70544,יואלי קליין & אהר'לע סאמעט - כי הם חיינו,סיון תשפה,סינגלים חדשים,1AgWx-EQFnO68QNCuXIIISGhcVeUsOzNG
70545,אבישי אשל - חופה לבנה,סיון תשפה,סינגלים חדשים,1cUD4rjjAMk0y_NJ4YglMTqFVYgwXw5nQ
70546,דניאל יטיב - כנפי רוח,סיון תשפה,סינגלים חדשים,1XM0oCT6NHPzw7gW-u8crOpE-kvGjwZ6A
70547,משה דוד וייסמאנדל - בקול נעים - תקציר האלבום,סיון תשפה,סינגלים חדשים,14hSrrtxoZjeDV3eLfWQ6oSjDflEeDvYR
70548,ג'ואי ניוקומב & בני פרידמן - Freilach All The Time,סיון תשפה,סינגלים חדשים,1h4MuYqbEz4cgp2kmonnXOpmoym7I2ePz
70549,איציק דדיה - בית של שלום,סיון תשפה,סינגלים חדשים,1jkj1BTaRaIeHPvzWv5GjjPuoLFBEgXZj
70550,נמואל & שמילי אונגר - כי לעולם חסדו,סיון תשפה,סינגלים חדשים,13bbc0qqXzCZ2xmiv2_vv6MA_SENdxuGi
70551,חיים פולק וברוך ויזל - דרכך אלוקינו,סיון תשפה,סינגלים חדשים,1AhMGEM49qUr4-BIsFnd3zjCFyYFSLiLb
70552,איתן כ׳׳ץ - בית ה׳ - תקציר האלבום,סיון תשפה,סינגלים חדשים,1sF4v6eHLDKAxGmZ8uC8FyzNyAK5VFAl6
70553,משה אוסלנדר - קטנתי,סיון תשפה,סינגלים חדשים,11b_0MF8fS3jBK4MHHprWsaZUsQCV20Cd
70554,משה קליין - תבוא,סיון תשפה,סינגלים חדשים,1qvM35JqvEQQ5l0Sy4GguPPy0_UQJ2cvQ
70555,שלוימל'ה קרישבסקי - היום קמתי שמח,סיון תשפה,סינגלים חדשים,1crX92es4L7EZ7yaxssQS73B3J6VmkqR2
70556,קובי גרינבוים & אהרלה נחשוני - ריקודים LIVE,סיון תשפה,סינגלים חדשים,1Hhq-WY7VrwsvhPB1r3QXv7T1YulQg7na
70557,משה דוד וייסמאנדל - בקול נעים,סיון תשפה,סינגלים חדשים,15ZHuxJp2hU3ZZemDq_SAOSoQduD485SM
70558,דינוב - אשירה,סיון תשפה,סינגלים חדשים,1InQn1ChanZmvwxqn1yAu0o1hZwvwNDwO
70559,משה קאהן - עוזר דלים,סיון תשפה,סינגלים חדשים,1RGCA8JT1NG9mYABbvh9rkg9mcPkOBII2
70560,מענדי טווערסקי & חיים טווערסקי - דיין רצון,סיון תשפה,סינגלים חדשים,1bke2peWKvHUczX99dzSIpIWKcQCZealF
70561,מרדכי שפירא - אין כאלקינו,סיון תשפה,סינגלים חדשים,1uC8K86AsHN7sBtt27DtEBywwHzJfEoUi
70562,מרדכי שפירא - מי אנכי,סיון תשפה,סינגלים חדשים,1CRhtbdxJDcQzZl7vbqVg9W77nvugBs63
70563,שמחה יעקבי - מחרוזת חופה,סיון תשפה,סינגלים חדשים,1rEdcwcBxyYFqX8CLuWBzLn7-SwSggF9h
70564,דובי מייזעלס & פינקי וועבער - אן אמת'ע קרעכץ - תקציר האלבום,סיון תשפה,סינגלים חדשים,1Vz2azGSzQTWChvuyOIdcQdFD2P8yFx5B
70565,יהושע מרקוביץ - תורה,סיון תשפה,סינגלים חדשים,1ssAeD3ndUUZ0VJy7dWpBjRIrZ-FAb40f
70566,איתן כץ - בית ה',סיון תשפה,סינגלים חדשים,1ff48BNe0hfUF_pL4_y_RJiboSIe23HBB
70567,שר שלום מהצרי - האר עיניי,סיון תשפה,סינגלים חדשים,1cFXH0O0SrHqczLpNzDpk7ZXon7k9pT5o
70568,"משה לוק, רפאל ועקנין, יחיאל לוק - אספר חסדי אל",סיון תשפה,סינגלים חדשים,144kHJrElkMQMAHLnYmO5-qtLKP7XTjIk
70569,אלי הרצליך - ותלמודו בידו,סיון תשפה,סינגלים חדשים,1G5s1-4MfWvlWa_UET9-psKvJ2OKlxLie
70570,ברק גרוסברג - רוצה להירגע,סיון תשפה,סינגלים חדשים,1dW91H53iXqTWefxpqK99EqhvzPoQDolc
70571,שמעון בר יוחאי - צעד לאושר,סיון תשפה,סינגלים חדשים,1hfefQCAYAcU4Uqe3euXv0967Xp3mFpv7
70572,ארי היל - עולם שלם,סיון תשפה,סינגלים חדשים,1Ol75SIJrGQjU01o9lHLTwbpyGfy7IbUZ
70573,"Abe Cohen, Ari Cukier, NACHAS - Torah is Our Guide",סיון תשפה,סינגלים חדשים,1CpYWH4ldJGxR99H2uDADhinZZzGtAuVl
70574,ברוך קלעמפנער - נפלתי וקמתי,סיון תשפה,סינגלים חדשים,1mD9TRX83gsLHoWefNYC4WkhI8aZzygJ7
70575,"קלמי שווארץ, שימי לוי, ארי סאמעט - וועסטל טאנץ",סיון תשפה,סינגלים חדשים,1TQE89ojrYGtgUkNrC_YESK008jgtJlk2
70576,חיים ציפל - עומד במקום,סיון תשפה,סינגלים חדשים,1y6pIB6ZbZ5M7VFxmPwMapI-ZQrqH-RvQ
70577,נתנאל כהן - נתנאל'ס נוסח,סיון תשפה,סינגלים חדשים,1bVP-6q5Kk3N2sZ2b5q0bax3JMvXc6JXQ
70578,שלמה הלוי - מה רבו מעשיך השם,סיון תשפה,סינגלים חדשים,1_NjXkFJFTJejsJ0fVn5p_cRXg3p7zENX
70579,משה דוויק - מחכה לימים של שקט,סיון תשפה,סינגלים חדשים,1oFSfgs1ZwXIxeXpkUDYiEai4Lf3tQjZO
70580,זלמן שטוב & אהרן רזאל - על נהרות,סיון תשפה,סינגלים חדשים,1rz3DojMQ9klh-r4WNWl7Iae6V_Kwyox5
70581,אביעד יחיא & בועז גדקה - אם אשמרה שבת,סיון תשפה,סינגלים חדשים,1Uuzj_W-c_RDEJODjDzZZM1iQkgwhBP6O
70582,אלי וינר - מנוחה ושמחה,סיון תשפה,סינגלים חדשים,1Hpb0FvCA1oSTWItEnZTx-LP6SaM5WmYU
70583,יידל ורדיגר - הוא ולא אחר - תקציר האלבום,סיון תשפה,סינגלים חדשים,1zTZiSmCtHZXHD6xQAtgx-FvatDFO_hO4
70584,"ישעי' לברון, ירמיה דמן, משה דמן, יוסף צבי ברייער - בעלזא אוצרות - ליל שבת",סיון תשפה,סינגלים חדשים,1lI16iLDZSyMxNIuvWJuJ2W4f9sQl7txE
70585,דוד חפצדי - ילדי,סיון תשפה,סינגלים חדשים,19oZYhwhUlycjnPLs-lY3KcKB7CQwsbyt
70586,צביקי רנד - שמרה נפשי,סיון תשפה,סינגלים חדשים,1Y59FCq1Ho_MPgVHMdKEb5WLujAqhmTYZ
70587,"אבי ריימי, יאיר בודנר, מקהלת קאפלה - וביום השבת",סיון תשפה,סינגלים חדשים,19lv0HAlTVRqyLP0FPjuDVr6Pf8_5Mp22
70588,יוסף קוגלר - אהבת ישראל,סיון תשפה,סינגלים חדשים,1UMz0YlPGa1JluLWFEcZWKnE1nhWXLOD4
70589,יוסף קוגלר & יחיאל גיניגר - הכל יודוך,סיון תשפה,סינגלים חדשים,1KZMi6gbyMJhGfn5HWK_8GYG3TK0-6RQX
70590,בנצי מרקוס - Dance Forever,סיון תשפה,סינגלים חדשים,1QnwSkf4TF6OukujAyjCiZYOOQM4Mv9fu
70591,משה מילשטיין - שבת,סיון תשפה,סינגלים חדשים,1ZMg2hIKVLi35JwqzTx56KrFw5qrBLdIt
70592,ירוחם ווייס & מקהלת ידידים - מחרוזת ריקודים,סיון תשפה,סינגלים חדשים,1JQusgWVCn83h4zRToe3tk3j7t4DulctY
70593,ארי גולדוואג & רפאל קליין - שלח אהבתך,סיון תשפה,סינגלים חדשים,10JD4HoCKbu80oC8JHY8WT_oPA5NqtAbE
70594,"יואלי קליין, מוטי גולדמן, יהודה מנהיים - ויחון אותנו",סיון תשפה,סינגלים חדשים,1_zHt-rvZdtl7B_pIDMVDkhLs3cmE7CIV
70595,יידל ורדיגר - קומי אורי,סיון תשפה,סינגלים חדשים,1myFLXYglG9HdGufxMztV5ZADfssYEiSS
70596,"אלייצור, איזי, בר צברי - תשמור עלי",סיון תשפה,סינגלים חדשים,1FIrY9FVMO3a5Yfn-JIgeipMFc0oDWn6W
70597,אלי וייס - אמר רבי יוסי בן קיסמא,סיון תשפה,סינגלים חדשים,1pURXhK3TULtiz9YvYcXlT7rGViLXO9qS
70598,שימי סגל - עוד ישבו,סיון תשפה,סינגלים חדשים,1t2YLPDIy0vIm-_gdjgX6sSrXCVryObHC
70599,משה אוסלנדר & מנדי וורך - מלך העולם,סיון תשפה,סינגלים חדשים,19-oLctcF8igJOMDEqETdnoZVnzuOmAUJ
70600,דניאל אלישע & אברומי וינברג - דרוש נא,סיון תשפה,סינגלים חדשים,1l8KgxqVfhsrGjOORLKWr1D8rs-By0YgT
70601,מאיר משעלי - מחרוזת אל תיפול,סיון תשפה,סינגלים חדשים,1VUASNKpeXiXjrVJXXOc6DrQ5aOx1I2Ut
70602,הרשי אייזנבך - הלוואי עליי - רמיקס,סיון תשפה,סינגלים חדשים,1m9XHnvoaBSHt9YWPSDpA0oznID2QLzoh
70603,טוביה פרידמן ומקהלת מזמור לתודה - אשר ברא,סיון תשפה,סינגלים חדשים,10KuhgS6dyIGHLIi9IxmNM45LHH4y3FxL
70604,יצחק בן ארזה - מחרוזת קבלת שבת,סיון תשפה,סינגלים חדשים,1PaHvb8h0leJwUZWJkx9GeUZ4UGCETdYR
70605,איציק קמפה - אנא עבדא,סיון תשפה,סינגלים חדשים,1UPWX0VQAfKYMSi6AtOx1wJ3cgOezqTWn
70606,איציק דדיה & בערי וועבער - שכינה ביניהם,סיון תשפה,סינגלים חדשים,1c2KBk1LvUCCtfYj3CmH6TSE9b5VppCSw
70607,אופיר סלומון & אלחנן משמרתי - מחרוזת שבת מנוחה,סיון תשפה,סינגלים חדשים,1WwVOWt4tiEvz2ZtPp9uGNoVyVX02K5oT
70608,יואלי קליין & ישעי' גרוס - שמחת התורה,סיון תשפה,סינגלים חדשים,10zyW9X-OD_bpXXErW44W6aBBhc4Cn6n9
70609,דני היימן - שיר המעלות,סיון תשפה,סינגלים חדשים,1YI61u1jm1KjVvlba9AZHAVes_qOlhc29
70610,מרדכי יצחק סאמעט - יחידתי,סיון תשפה,סינגלים חדשים,1JyNdU5diAbXozrSCeb0d8v2cAV92DXwF
70611,יהושע מרקוביץ - שומר ישראל,סיון תשפה,סינגלים חדשים,1eCGtw5ppcH2msbm_M9onqx11Xmhqz-If
70612,חילי וגשל & מענדי טווערסקי - עם כלביא,סיון תשפה,סינגלים חדשים,1J0rBONHn-evL16S9Zbc9UFjr8-eiqCjT
70613,יואי מוכניק - תורה,סיון תשפה,סינגלים חדשים,1gUW6FF_-mqkcAU6WxVnE3NKVHYBSjFXq
70614,רפאל מלול - טאטע,סיון תשפה,סינגלים חדשים,1fh617AvLPUgb5d-FCiZ5NWDywyZ1m4Qa
70615,אברימי מושקוביץ - א סקולען פארברענג 5 - תורה - תקציר האלבום,סיון תשפה,סינגלים חדשים,19hoHP63p5dKe1EaWvNIjCn-KrkPHXBea
70616,עזריאל געלב & דוד פעדער - הייליגע שבת,סיון תשפה,סינגלים חדשים,1zcfEUv8tpgTX4BIBbRJ6sNBTwXXOZ4cW
70617,בנצי ווברמן - זכותיה דרבינו,סיון תשפה,סינגלים חדשים,1Fi6UteFxgb4ksfzvJlZ61pFvG9M5eo9_
70618,יוני Z - We Will Dance Again,סיון תשפה,סינגלים חדשים,1_bLS5UivUkl2VVjfWgwLC5o5ONa1E9E-
70619,דני היימן - הודו לה',סיון תשפה,סינגלים חדשים,1dAf_bF87-qXAUHkwRd4WsMmVM5JK5ulc
70620,נפתלי חיים - אבוד בדרך,סיון תשפה,סינגלים חדשים,1YkPe3fF54ef-Le0xOYK5talpbEXMZAwf
70621,נתנאל אבקסיס - המלך,סיון תשפה,סינגלים חדשים,1gsyI_gU9HVeqrXR7LSbKnAKgILqI_CjT
70622,חיים הורוויץ - עקבתא דמשיחא,סיון תשפה,סינגלים חדשים,1eGX66tEwWFkUIuIYswAsIN7JkbiWaDPR
70623,אבי הס - תהילים פרק צ״א - יושב בסתר עליון,סיון תשפה,סינגלים חדשים,1uLCzZmNfai-UaXTdW-tH08a_yMyAlUid
70624,ברוך לוין & יוסי גרין - אל תירא מפחד פתאום,סיון תשפה,סינגלים חדשים,1OPxogzhFKGw2y8Zc75grrM2J8TbedNKI
70625,אלי פרידמן - בעל מלחמות,סיון תשפה,סינגלים חדשים,13xmcAoMzmPGPhxhHjVhRmOPoJvpvLfyO
70626,שמחה ליינר - New Day Will Rise,סיון תשפה,סינגלים חדשים,1HbPA4aC-deaHedx3ebwPkbrRgBSG6YIO
70627,יעקב קבילו - בונה ירושלים,סיון תשפה,סינגלים חדשים,14D8WPlUEDbHcj0NSWqcL2CnMB3dwW5sd
70628,אבי בן ישראל - שיר השפע,סיון תשפה,סינגלים חדשים,1a-8nVFpdQ2AszGmdn-fb64inCK9x6GX9
70629,שאול - תודה,סיון תשפה,סינגלים חדשים,1AwiaTL1moXVDWGtOTJmvBh4R4v1xA4VH
70630,מענדי ווייס & חיים פולק - ולעורר ליבי,סיון תשפה,סינגלים חדשים,1I1sXGC_qqaGS8cUboManXlvMJfB4kqYp
70631,אהר'לע סאמעט - השיר והשבח,סיון תשפה,סינגלים חדשים,17h_NU4IMSWJ3BrE3qhZSstWESB-O4kvh
70632,ליפא שמעלצר - זיידי ליפא'לע,סיון תשפה,סינגלים חדשים,1WU8U-ASIG8T06ErCL5piazujDJPpBefF
70633,בניה גרנות - ותשוב לשלום,סיון תשפה,סינגלים חדשים,1Vuy5HlNrHqoY4BYydZq5BTmk5z8Lqiqi
70634,חיים שלמה מאיעס - PROUD,סיון תשפה,סינגלים חדשים,1GshgJCrD37KllVPfeIvIDl2H7g39rQqx
70635,נתנאל - יבואו ימים,סיון תשפה,סינגלים חדשים,1ffH2-W151cbREkPGI5AnTPxOs9xNYhgU
70636,שמוליק סוכות - באותה השעה,סיון תשפה,סינגלים חדשים,1XyqB0NCfpfPvGgP0MGs8OFXdNgW1yv4W
70637,"זאנוויל ויינברגר, דודי קאליש, פנחס ביכלר, מקהלת מלכות, מקהלת חסידימלעך - הללוהו",סיון תשפה,סינגלים חדשים,1lHao7VJCM4woxtb8kHudBSUfy_lPhCGu
70638,ישראל סוסנה & תלמידי ת''ת בית רבן - אהבת תורה,סיון תשפה,סינגלים חדשים,15E5HxG93C1ibU_rcD-c6vzJKCebMmRaG
70639,נסים סאאל - ה' מלך,סיון תשפה,סינגלים חדשים,1GuvJP72-8XgPIERkJ5YACS29tRQRDtYe
70640,בני הורביץ - תלוי באמצע,סיון תשפה,סינגלים חדשים,1-VaPO2Br9bh4b11dK6TYQ4W1vb4-TW4x
70641,דוד חפצדי - בדרכים שהלכתי,סיון תשפה,סינגלים חדשים,152qSZKRCmXsILr_xaR3qd3S45G2fzvE1
70642,ציון גולן - ממעון שמיך,סיון תשפה,סינגלים חדשים,1p1TZrcd6_5-KdSEOPh6LigHTrtSkuwMd
70643,"שמוליק ויינריך, יאיר אדלר, מנדי גולדברג - לכה דודי אין לעלוב",סיון תשפה,סינגלים חדשים,1SHfCPkjNs3d-yucedugax9jX21JCsSQT
70644,יונתן רזאל - דוד Live,סיון תשפה,סינגלים חדשים,1wiJ-CuAQ1wLlai7xU4q4OifYiXAkJRJS
70645,צביקי רנד - מודים,סיון תשפה,סינגלים חדשים,1TspyaYYr9NSq-AG5lEE6SaN2P8odvG_r
70646,דודי לנדאו - מצווה טאנץ,תמוז תשפה,סינגלים חדשים,1RFn-y4V0lzkQqyeQmYiLqo2WNiZtOA9f
70647,צבי זילברשטיין & היום השמיני - Get It Done,תמוז תשפה,סינגלים חדשים,1mj8_M75lJ_aiscuzMOGHT7uyblSr-dWC
70648,איתן כ''ץ - ממקומך,תמוז תשפה,סינגלים חדשים,1Pqjlw8ZUk765D3zXKsTKCN6kD_T7NXWr
70649,"הערשי ויינברגר, שייע גרוס, יואלי קליין - די שיינקייט פון דער וועלט",תמוז תשפה,סינגלים חדשים,1GNacIkXciQ9k2srefUBmPGx4N348x5e8
70650,יעקב שוואקי & אליעד - שבת גן עדן,תמוז תשפה,סינגלים חדשים,1k-X19bhdwNjvaL6x9HDQL2Y8EDiy-wi6
70651,יעקב שוואקי - הכל יכול,תמוז תשפה,סינגלים חדשים,10CWzLzdo5nX7C-gkwrVf-dv6yRY0dv9S
70652,יעקב שוואקי - אני מאמין,תמוז תשפה,סינגלים חדשים,1Iftu54b7A5WZIYoyusiNR5Qf2fHXXczm
70653,יעקב שוואקי - לעולם לא ניפרד,תמוז תשפה,סינגלים חדשים,14Nd3QsiwMhxENWb0fadcDS2NyIH2Dnbu
70654,שי וינר - child of god,תמוז תשפה,סינגלים חדשים,1ap5eVwFtUrsTBrLq_cPjD1IegT_Gafne
70655,יעקב שוואקי & חיים ישראל - כולנו ילדים שלך,תמוז תשפה,סינגלים חדשים,1bWOm9CS_-QXTPxgppyG7MTeuHQR11dAD
70656,מרדכי שפירא - יהא רעוא,תמוז תשפה,סינגלים חדשים,1SpNd9YWeEbbr_Balsr-s5f9PM9TB0JG-
70657,חיים טווערסקי - באשיצט,תמוז תשפה,סינגלים חדשים,1WEiC6k_qdcSpa5e55bTtnuNHnCwqGQki
70658,"מענדי טווערסקי, BATMAZ, Sped-ed - For The Summer",תמוז תשפה,סינגלים חדשים,11YgN66cHF41x57kOYwnSssz5x57ZHkSC
70659,משה כהן - עוזר דלים,תמוז תשפה,סינגלים חדשים,1boQ-76IClIvIu2vhuYk8_JKlO5Duz2wS
70660,"ברוך לוין - מי אדיר, אודך, מי בון שיח",תמוז תשפה,סינגלים חדשים,1bM56Qu9M8MIBGwNM_G2S1eq71OAlaH8J
70661,יחזקאל ברעכער - אלוקי נשמה,תמוז תשפה,סינגלים חדשים,1fRUgjm1SK3HFWdsIoRXDBWmaLpclCV-D
70662,יניב בן משיח - ברך חתן וכלה,תמוז תשפה,סינגלים חדשים,1nJojuWWMSOidQOKQPLRrzt0pyLi8I4N2
70663,יניב בן משיח - אל תקצוף השם,תמוז תשפה,סינגלים חדשים,14bLppN_ZGBHPmjhJpLGJVEG4VUBoYnaO
70664,שיעלה רוט & מקהלת מלכות - אל תעזבני,תמוז תשפה,סינגלים חדשים,1oK9NYQCuexiykBtNjDTBf_ijOg_l2bYn
70665,עילי אבידני - עד הסוף איתך,תמוז תשפה,סינגלים חדשים,16Ogn0pRYIX5zq_3L_XMKp6ru_Hgi7DE0
70666,נפתלי כלפה ויוסף קרדונר - למענך,תמוז תשפה,סינגלים חדשים,1GAXUb6Hj05SsTsK9xW6fZW1s4E5nibqH
70667,אברמי שטרויס - איכה,תמוז תשפה,סינגלים חדשים,1yrZ3bSpAtjsZHXqW4Vn9N5sEnjKFJI-y
70668,בנצי שטיין & שמוליק סוכות - ויהיו רחמיך Live,תמוז תשפה,סינגלים חדשים,1WkAKdzi0MhQwmJPelwyAItPQJ7VH7mCd
70669,אברמי שטרויס & בנציון וועבערמאן - עוד ישמע,תמוז תשפה,סינגלים חדשים,1qv7oIhtuOaG6-FAmLMr-Rr7oMGWXh7EB
70670,אלי ביגון - מפי קל,תמוז תשפה,סינגלים חדשים,12zEHdd4WW_DTvy7Hv8NMLARlN5RM_TJy
70671,אבי מן & דוד שם טוב - אני מאמין,תמוז תשפה,סינגלים חדשים,1wHJVue9OXYW1fiYQPSFU0KNc42byS9VR
70672,שמואל & ישי ריבו - כל פעם מחדש,תמוז תשפה,סינגלים חדשים,1RMeVAxAVy68tBC4QCJ8BQcnKOiY4pZ92
70673,"מנדי גולדברג, מנדי ברנדווין, מקהלת מלכות - מחרוזת אם אשכחך",תמוז תשפה,סינגלים חדשים,1l-HbL7tbBnWkpQd67tc3qAWZtAqcylY1
70674,אלמוג חליבה & נהוראי אריאלי - עיני צופיה,תמוז תשפה,סינגלים חדשים,1H76f05n0b1YgGfPT_F3yGHLtcRUKESfD
70675,ישראל פרידמן & אליה חבה - אורות ממרחקים,תמוז תשפה,סינגלים חדשים,1TgLszaYVYR6edHVmsVf9BRL8vuweZPSk
70676,"עקיבא גרומן, אושי צייגר, מקהלת נשמה - מחרוזת דאנס",תמוז תשפה,סינגלים חדשים,1GtAosQhTDEisb49hLAvxxXci2Ha04G6r
70677,אלייצור - מלך הדור,תמוז תשפה,סינגלים חדשים,191K6xduJQX4_TFDSI9-T4YT7J7lTCuRS
70678,צביקי רנד - שבתי לירושלים,תמוז תשפה,סינגלים חדשים,1FQ4zAh9WIZhJ-HcOsQ48jFw8tTlv_UPC
70679,האחים ניילנדר - כל מקדש,תמוז תשפה,סינגלים חדשים,1OZrcCtxStZ4hlfza4swtMP7Gk6bZb22c
70680,שלמה שטאובר - ואני אשיר,תמוז תשפה,סינגלים חדשים,1oCxl2vxjH5SEO4Ip0FnmWOE4YamvUYqq
70681,מאיר גולדשטיין - איך וויל זיין א צדיק,תמוז תשפה,סינגלים חדשים,18DIDhT0jkEGPp0_U0kZVI1XXrSw7-sqa
70682,בצלאל שמיר - אבא שאוהב,תמוז תשפה,סינגלים חדשים,13CAUo3FeAwgxlrsa3xPUtiKbL3pmIcoC
70683,מאיר בנט & שיעלה הורוויץ - אם אשכחך ירושלים,תמוז תשפה,סינגלים חדשים,1wQxF8Y5BYtUKUZsK9M9K__u3n-Eep89K
70684,שמוליק סוכות - תדבר איתו Live,תמוז תשפה,סינגלים חדשים,1LKmUIRY__LIc6EKuyooUKT5rd4LmFoK1
70685,דניאל יטיב - רק רוצה לבוא Live,תמוז תשפה,סינגלים חדשים,1YugTiPBziiwfz_V701zpcDobYgWeZf0N
70686,HBS - מאמע לשון,תמוז תשפה,סינגלים חדשים,156PTHQKnOa5HV2lkKpJi7qQXO1VgUKgG
70687,שמעון בר יוחאי - ישקף,תמוז תשפה,סינגלים חדשים,1d59fg75xhqHVeThaN_aLRsDEmTdUlft2
70688,וואלף בער - במדת הרחמים,תמוז תשפה,סינגלים חדשים,1_SjFBY5n085nZVkTrNXKE3iZxqTOc2SJ
70689,הרמוניקה - פשטות,תמוז תשפה,סינגלים חדשים,1bAaDq_47thkgljK50IKwStRnQM-Fp1OC
70690,"עקיבא גרומן, יואלי יורוביץ, ארי קאליש, מקהלת קאפלה - אידישע מאמע",תמוז תשפה,סינגלים חדשים,1i0kdO8KM7zLAZVjD1VrR4cflGrSxiLu5
70691,בערי וועבער & הערשי ויינברגר - מחרוזת אל תירא,תמוז תשפה,סינגלים חדשים,1w4opVN67sUIsmCthx8-2sLiMAjFlid-8
70692,אלכס קלייר & אלי מרקוס - צמאה לך נפשי,תמוז תשפה,סינגלים חדשים,1pzaXFzF5BchCj1uyYG9fiN4jLOemENFf
70693,"סנדי שטיינר, יואלי קליין, שרוליק כהן - כהלל וכשמאי",תמוז תשפה,סינגלים חדשים,18zT-Ece1U0yxARS09hshFK6vKUbvzomB
70694,מוישי וייס & איצי וולדנר - הנני רופא לך,תמוז תשפה,סינגלים חדשים,1N9Z1VCn-kN4DcUFVJCSHxIrfcIw-UIm3
70695,שמוליק סופר - ניגון שמחה,תמוז תשפה,סינגלים חדשים,1D41is9xBx7rTyTD7xG8QrJcS-JZuZxly
70696,ר' יואל ראטה - א מחיה א גרויסע משפחה,תמוז תשפה,סינגלים חדשים,1ayGDPf0XLkFdZxc8D3uIgk7BRNOQumGm
70697,מאיר משעלי & מאור בן חיים - בת מלך,תמוז תשפה,סינגלים חדשים,1O1fERoW-Z1cMJzAPY7mfu93X6OcdXq_o
70698,משה מינץ - בוטח באחד,תמוז תשפה,סינגלים חדשים,1N-v0hrDQ2jQI-dF54e6l9oyaDm4HNOJS
70699,פרחי בית אל - יום זה מכובד,תמוז תשפה,סינגלים חדשים,1r9fksLYcybqnxrqNeN68-dlkM72c7kBh
70700,יובל טייב - מחרוזת חפלה 4 Live,תמוז תשפה,סינגלים חדשים,1k2oaouewmC4yo7kppcdQ8c_w7PCNl-K1
70701,אבי הס & אהרון זאב ברנשטיין - מקדש מלך Live,תמוז תשפה,סינגלים חדשים,1rDKYVLRcnx-SNC25CggMPmwGe15GWyQI
70702,שלוימל'ה קרישבסקי & יצחק פאמפ - אני מאמין,תמוז תשפה,סינגלים חדשים,1pXEa_H7N1TzeutUn4bRghkj3ApGTIjgH
70703,"יואלי דוידוביץ, שרוליק כהן, סנדי שטיינר, נחמן רוזנברג - גלות השכינה",תמוז תשפה,סינגלים חדשים,1wsb_MMukLW2adTyEFo3zMHuhrUl4ifnm
70704,מוטי ויזל - במעלות קדושים,תמוז תשפה,סינגלים חדשים,1Zs79Wh4T8YWrr9gO1idVq_5sBcI6HoLc
70705,אברומי איסלר - מה טובו,תמוז תשפה,סינגלים חדשים,1-EPXsau6gMYV06jKI4ku86BpD4jLa_-0
70706,ארי גולדוואג - Darkness To Redemption 6 - תקציר האלבום - ווקאלי,תמוז תשפה,סינגלים חדשים,19C1eqJwKkZhCOjQsCuMMl8_9frjj-5IG
70707,משה זרצקי - היה נא קרוב - ווקאלי,תמוז תשפה,סינגלים חדשים,1CQNUZt6ivGiugMiUir8_Ij_vAp3O3IxI
70708,לב טהור & מרדכי שפירא - גאולה - ווקאלי,תמוז תשפה,סינגלים חדשים,1l3p3rDZMeXrWwLGPvonmrudDQifY9Cvc
70709,יונתן שטרן & פנחס כהן - לאבא שלי יש סולם - ווקאלי,תמוז תשפה,סינגלים חדשים,10HEfimYrm8H6wU8P2QBzZts7Jinf5v48
70710,נחמן פילמר - סט ווקאלי חסידי תשפ''ה,תמוז תשפה,סינגלים חדשים,1KYGsPiDZ489C5vkbM8zqD_ly9TiySDGP
